iter	RMSE
1500	0.05753625256
1501	0.05753529586
1502	0.05753446495
1503	0.05753258558
1504	0.05753098009
1505	0.05752971379
1506	0.05752838158
1507	0.05752670601
1508	0.0575256443
1509	0.05752416988
1510	0.05752335066
1511	0.05752150561
1512	0.05751951592
1513	0.05751769251
1514	0.05751679016
1515	0.05751556288
1516	0.05751452436
1517	0.05751268112
1518	0.05751158124
1519	0.05751027791
1520	0.05750846799
1521	0.05750733794
1522	0.05750408769
1523	0.05750321873
1524	0.05750133547
1525	0.057499594
1526	0.05749810513
1527	0.05749690014
1528	0.05749613175
1529	0.05749478882
1530	0.05749350864
1531	0.05749216998
1532	0.05749098333
1533	0.05749027051
1534	0.05748894521
1535	0.05748772893
1536	0.05748648518
1537	0.05748539638
1538	0.05748418195
1539	0.05748364272
1540	0.05748210002
1541	0.05748116545
1542	0.05747952612
1543	0.057478096
1544	0.05747741742
1545	0.05747615555
1546	0.05747491957
1547	0.05747334788
1548	0.05747214495
1549	0.05747004722
1550	0.05746919619
1551	0.05746811869
1552	0.05746711166
1553	0.05746607329
1554	0.05746463665
1555	0.05746294547
1556	0.05746217785
1557	0.05746088034
1558	0.0574596797
1559	0.05745883588
1560	0.0574570194
1561	0.05745613835
1562	0.05745507453
1563	0.05745358367
1564	0.05745263286
1565	0.0574518818
1566	0.05745096703
1567	0.05744994957
1568	0.0574487592
1569	0.05744770635
1570	0.05744686445
1571	0.05744614193
1572	0.0574455014
1573	0.0574442394
1574	0.05744251511
1575	0.05744126087
1576	0.05743979396
1577	0.05743907127
1578	0.05743792031
1579	0.05743662708
1580	0.05743540179
1581	0.0574344392
1582	0.05743334177
1583	0.05743208624
1584	0.05743070874
1585	0.05742890547
1586	0.05742807999
1587	0.0574269617
1588	0.05742613533
1589	0.05742518158
1590	0.05742404767
1591	0.05742196632
1592	0.05742100673
1593	0.05741995623
1594	0.05741829668
1595	0.05741689342
1596	0.05741571259
1597	0.05741466071
1598	0.05741354806
1599	0.0574124347
1600	0.05741148884
1601	0.05741002238
1602	0.05740887959
1603	0.05740780882
1604	0.05740657578
1605	0.05740469902
1606	0.05740375271
1607	0.05740254236
1608	0.05740141258
1609	0.05740033039
1610	0.05739918189
1611	0.0573984192
1612	0.0573975773
1613	0.05739595293
1614	0.05739519934
1615	0.05739407838
1616	0.05739231104
1617	0.05739159879
1618	0.05739081387
1619	0.0573890934
1620	0.05738765757
1621	0.05738658229
1622	0.05738467591
1623	0.05738338295
1624	0.05738231777
1625	0.05738118336
1626	0.05737994482
1627	0.05737915944
1628	0.05737823101
1629	0.05737711671
1630	0.0573762625
1631	0.0573751686
1632	0.05737371234
1633	0.05737252696
1634	0.057371103
1635	0.05736921609
1636	0.05736823257
1637	0.05736679516
1638	0.05736548792
1639	0.05736440802
1640	0.05736332864
1641	0.05736242699
1642	0.05736120287
1643	0.05736007758
1644	0.05735894345
1645	0.05735827163
1646	0.05735743535
1647	0.05735620818
1648	0.05735547138
1649	0.05735405491
1650	0.05735303378
1651	0.05735170975
1652	0.05735004125
1653	0.05734771047
1654	0.05734655654
1655	0.05734507064
1656	0.05734416068
1657	0.05734328597
1658	0.05734048779
1659	0.05733998393
1660	0.05733861114
1661	0.05733728664
1662	0.05733586582
1663	0.05733454476
1664	0.05733300448
1665	0.05733164545
1666	0.05733051611
1667	0.05732890364
1668	0.05732844386
1669	0.05732714205
1670	0.05732593482
1671	0.05732398346
1672	0.05732227829
1673	0.05732004108
1674	0.05731902792
1675	0.05731730434
1676	0.05731632346
1677	0.05731577448
1678	0.05731484209
1679	0.05731377173
1680	0.05731265192
1681	0.05731163939
1682	0.05731049885
1683	0.05730950935
1684	0.05730836687
1685	0.0573071493
1686	0.05730615876
1687	0.05730442695
1688	0.05730266396
1689	0.05730194824
1690	0.05730032497
1691	0.0572984748
1692	0.05729679502
1693	0.05729516983
1694	0.05729394728
1695	0.05729293156
1696	0.05729226516
1697	0.05729140782
1698	0.05729045836
1699	0.05728931203
1700	0.05728832311
1701	0.0572872196
1702	0.05728580808
1703	0.057285018
1704	0.05728453696
1705	0.05728374882
1706	0.05728305536
1707	0.05728168679
1708	0.05728034313
1709	0.05727903831
1710	0.05727817263
1711	0.05727668378
1712	0.05727573103
1713	0.05727529772
1714	0.05727388122
1715	0.05727209236
1716	0.05727084393
1717	0.05727023683
1718	0.05726972391
1719	0.05726900581
1720	0.05726764665
1721	0.05726665217
1722	0.05726524552
1723	0.05726381656
1724	0.05726212198
1725	0.05726142491
1726	0.05726050673
1727	0.05725867539
1728	0.05725754059
1729	0.05725702175
1730	0.05725609225
1731	0.05725472244
1732	0.05725334304
1733	0.05725131474
1734	0.05724888245
1735	0.05724808409
1736	0.05724765382
1737	0.05724673895
1738	0.05724505864
1739	0.0572439343
1740	0.0572426655
1741	0.05724140564
1742	0.05724055432
1743	0.05723967107
1744	0.05723793881
1745	0.05723676654
1746	0.05723603308
1747	0.05723476589
1748	0.05723376732
1749	0.05723272735
1750	0.05723134282
1751	0.05723048803
1752	0.05722909602
1753	0.05722821971
1754	0.05722736719
1755	0.05722636249
1756	0.05722558161
1757	0.05722468429
1758	0.05722402221
1759	0.05722328376
1760	0.05722245998
1761	0.05722180457
1762	0.05722019464
1763	0.05721901532
1764	0.05721734372
1765	0.05721625003
1766	0.05721549305
1767	0.05721386985
1768	0.05721305696
1769	0.05721214413
1770	0.0572115764
1771	0.0572103758
1772	0.05720907577
1773	0.05720808869
1774	0.05720741058
1775	0.05720594164
1776	0.05720479777
1777	0.05720426022
1778	0.05720364236
1779	0.05720249761
1780	0.05720188278
1781	0.05720096393
1782	0.05719992272
1783	0.05719858362
1784	0.05719717256
1785	0.05719612193
1786	0.05719540302
1787	0.05719459285
1788	0.057193832
1789	0.05719257091
1790	0.05719115036
1791	0.05719014129
1792	0.05718799472
1793	0.05718651495
1794	0.05718516807
1795	0.0571831866
1796	0.05718212235
1797	0.0571814134
1798	0.05717934019
1799	0.05717766268
1800	0.05717620785
1801	0.05717554502
1802	0.05717480465
1803	0.05717407696
1804	0.05717330777
1805	0.05717286669
1806	0.05717216381
1807	0.05716999282
1808	0.05716916884
1809	0.0571683218
1810	0.0571667051
1811	0.05716502205
1812	0.05716433547
1813	0.05716353449
1814	0.05716265629
1815	0.05716123883
1816	0.05716039106
1817	0.05715951016
1818	0.05715863648
1819	0.05715751527
1820	0.05715540451
1821	0.05715371917
1822	0.05715260678
1823	0.05715224626
1824	0.05715150634
1825	0.05714991803
1826	0.0571492162
1827	0.05714710875
1828	0.05714588064
1829	0.05714458168
1830	0.05714305544
1831	0.05714155108
1832	0.05714049926
1833	0.05713942948
1834	0.0571385768
1835	0.05713831905
1836	0.05713732675
1837	0.05713648871
1838	0.05713560045
1839	0.05713520816
1840	0.05713383434
1841	0.05713277681
1842	0.05713160285
1843	0.05713076844
1844	0.05712944067
1845	0.05712833262
1846	0.05712783491
1847	0.05712672315
1848	0.05712541102
1849	0.05712460246
1850	0.05712371603
1851	0.05712211715
1852	0.05712093406
1853	0.05711978225
1854	0.0571189213
1855	0.05711739723
1856	0.05711648287
1857	0.05711524402
1858	0.05711411077
1859	0.05711308425
1860	0.05711235887
1861	0.05711141916
1862	0.05711051638
1863	0.05710939081
1864	0.05710786104
1865	0.05710710192
1866	0.0571064477
1867	0.05710569953
1868	0.05710505749
1869	0.05710390544
1870	0.05710312341
1871	0.05710229436
1872	0.05710094728
1873	0.05709940314
1874	0.05709792855
1875	0.05709676533
1876	0.05709546645
1877	0.05709473229
1878	0.05709399535
1879	0.0570932069
1880	0.0570916564
1881	0.05709031548
1882	0.05708959363
1883	0.05708870719
1884	0.0570875609
1885	0.05708651471
1886	0.05708526052
1887	0.0570843603
1888	0.05708380714
1889	0.05708275245
1890	0.05708115169
1891	0.05707996185
1892	0.05707914293
1893	0.0570769277
1894	0.05707488309
1895	0.05707419548
1896	0.05707259742
1897	0.05707174268
1898	0.05707135994
1899	0.0570702184
1900	0.0570691276
1901	0.05706810635
1902	0.0570673597
1903	0.05706694337
1904	0.05706571723
1905	0.05706462857
1906	0.05706387756
1907	0.05706222876
1908	0.05706167307
1909	0.05706119842
1910	0.0570602732
1911	0.05705873456
1912	0.05705719517
1913	0.05705650624
1914	0.05705567406
1915	0.05705498619
1916	0.0570535545
1917	0.05705273633
1918	0.05705199132
1919	0.05705153121
1920	0.05705000569
1921	0.05704922472
1922	0.05704853099
1923	0.05704805019
1924	0.05704663943
1925	0.05704543487
1926	0.05704470657
1927	0.05704424116
1928	0.05704325973
1929	0.0570422608
1930	0.05704108649
1931	0.05704039573
1932	0.05703946716
1933	0.05703766309
1934	0.05703651239
1935	0.05703584618
1936	0.05703492765
1937	0.05703388345
1938	0.05703305713
1939	0.0570319175
1940	0.05703147708
1941	0.05703069742
1942	0.0570298024
1943	0.05702940471
1944	0.05702834004
1945	0.05702690964
1946	0.05702573388
1947	0.05702477944
1948	0.05702393944
1949	0.05702296556
1950	0.05702137111
1951	0.05701977173
1952	0.05701914855
1953	0.05701752235
1954	0.05701546125
1955	0.05701458533
1956	0.05701312635
1957	0.05701270047
1958	0.05701159757
1959	0.05701066997
1960	0.05700950304
1961	0.05700818929
1962	0.05700756369
1963	0.0570060472
1964	0.05700539401
1965	0.05700444218
1966	0.05700367603
1967	0.0570028647
1968	0.05700210636
1969	0.05700042617
1970	0.0569995307
1971	0.05699862577
1972	0.05699702381
1973	0.05699584157
1974	0.05699539807
1975	0.05699429274
1976	0.05699311215
1977	0.05699182638
1978	0.05699103744
1979	0.05698982676
1980	0.05698846517
1981	0.05698801875
1982	0.05698668071
1983	0.05698581527
1984	0.05698539056
1985	0.05698449079
1986	0.0569836356
1987	0.05698323931
1988	0.05698264518
1989	0.05698150298
1990	0.05698071922
1991	0.05698014137
1992	0.056978519
1993	0.05697780317
1994	0.05697656595
1995	0.05697536844
1996	0.05697387563
1997	0.05697277506
1998	0.05697252109
1999	0.05697155481
2000	0.05697078431
2001	0.05696992294
2002	0.05696877931
2003	0.05696716786
2004	0.05696593934
2005	0.05696544359
2006	0.05696433938
2007	0.05696326972
2008	0.05696193768
2009	0.05696123407
2010	0.0569595289
2011	0.05695785726
2012	0.05695604691
2013	0.0569549847
2014	0.05695344499
2015	0.05695266591
2016	0.05695120101
2017	0.056950106
2018	0.05694809767
2019	0.05694689195
2020	0.05694576424
2021	0.05694508176
2022	0.05694452158
2023	0.05694333512
2024	0.05694208738
2025	0.05694143574
2026	0.05694078863
2027	0.056940136
2028	0.05693954837
2029	0.05693883306
2030	0.05693734825
2031	0.05693677932
2032	0.05693503652
2033	0.05693422636
2034	0.05693252282
2035	0.05693097708
2036	0.05692983881
2037	0.05692900395
2038	0.05692817443
2039	0.05692771662
2040	0.05692660259
2041	0.05692543215
2042	0.05692366262
2043	0.05692299164
2044	0.05692242878
2045	0.05692119492
2046	0.05691997513
2047	0.0569191998
2048	0.05691827296
2049	0.05691725332
2050	0.05691637724
2051	0.05691502529
2052	0.05691382156
2053	0.05691322914
2054	0.05691186978
2055	0.05691118702
2056	0.05691051349
2057	0.05690970836
2058	0.056909286
2059	0.05690821953
2060	0.05690687325
2061	0.05690588355
2062	0.05690465153
2063	0.05690369296
2064	0.05690296128
2065	0.05690223529
2066	0.05690077355
2067	0.05690027301
2068	0.05689915455
2069	0.05689780192
2070	0.05689669403
2071	0.05689601604
2072	0.0568942274
2073	0.05689362992
2074	0.05689256269
2075	0.05689165803
2076	0.05689037674
2077	0.05688907472
2078	0.05688868084
2079	0.05688716773
2080	0.05688659809
2081	0.05688591787
2082	0.05688494279
2083	0.05688347721
2084	0.05688261074
2085	0.05688147856
2086	0.05688045371
2087	0.05687958822
2088	0.05687856336
2089	0.05687778911
2090	0.05687671066
2091	0.056875344
2092	0.05687423358
